51,52,60,40,52,44,49,49
49,49,53,50,50,45,52,53
52,47,40,47,47,51,52,56
56,53,52,53,50,45,56,52
48,52,39,47,49,45,47,55
47,55,40,42,53,52,59,56
40,47,51,57,51,52,55,53
39,44,44,54,57,63,49,38
44,43,56,54,51,49,41,45
41,48,54,53,50,51,46,38
51,55,50,54,48,55,41,53
49,63,53,58,57,55,53,54
39,44,50,50,53,58,37,45
53,42,59,49,53,48,42,44
41,57,51,39,40,58,58,57
48,41,53,47,46,38,53,49
35,58,57,50,55,46,43,53
55,51,53,40,45,46,48,43
55,47,53,55,59,61,54,56
49,53,54,44,51,42,53,39
60,49,42,57,61,52,46,45
48,49,57,53,42,51,46,44
43,40,67,40,53,45,54,42
64,46,46,52,55,35,69,54
47,53,48,50,59,50,60,49
56,55,64,53,46,52,49,61
38,47,45,52,54,44,45,56
57,41,57,41,54,41,45,34
46,52,52,54,52,60,61,49
59,52,54,43,49,61,52,48
40,34,46,48,60,55,57,47
59,46,46,51,60,46,50,45
42,57,43,45,47,55,52,60
57,55,43,48,45,57,56,43
47,45,58,46,47,47,56,57
55,56,48,64,40,48,46,53
49,35,34,55,46,43,32,55
47,41,38,57,55,37,44,49
53,42,62,38,51,49,53,56
45,57,45,40,50,56,52,50
49,58,46,60,46,45,33,64
47,43,52,50,60,39,59,52
48,40,52,52,54,42,61,48
47,52,51,57,49,65,54,57
54,50,41,57,41,52,47,44
49,64,54,49,48,49,60,55
51,50,46,45,52,44,64,46
52,52,48,54,60,50,54,54
47,45,47,53,51,51,50,49
46,41,56,45,57,44,41,59
48,48,53,56,43,64,54,55
46,54,43,63,60,57,61,49
56,53,53,45,40,42,58,55
50,53,46,45,64,40,59,42
52,40,63,50,44,62,41,48
53,46,46,43,48,64,56,45
43,44,61,39,44,49,52,62
42,58,51,50,53,50,46,50
53,64,47,46,62,52,53,42
49,54,43,47,49,42,44,57
54,53,53,50,45,51,43,56
59,49,48,54,37,53,40,54
49,51,42,49,62,63,50,40
48,51,47,56,51,51,50,56
53,53,62,47,64,54,51,34
56,44,50,55,51,57,44,43
53,53,54,50,53,54,53,51
48,58,39,44,49,50,44,53
49,53,51,54,65,55,56,42
55,48,51,53,45,55,40,52
42,48,42,54,63,60,51,43
46,44,39,59,56,57,44,50
69,38,48,44,50,46,61,49
52,55,49,43,37,51,54,51
36,53,41,32,43,50,51,48
63,52,47,52,42,52,48,43
55,50,47,46,55,44,53,61
42,38,52,45,34,53,50,58
47,56,56,36,49,39,56,48
50,51,42,59,41,37,55,43
47,47,47,52,49,56,52,55
66,56,44,51,56,53,54,52
48,41,52,51,60,51,50,41
40,47,33,48,64,62,49,35
63,45,52,51,52,63,46,46
55,56,59,50,48,49,57,53
51,61,46,49,50,48,36,42
44,48,50,41,51,42,48,52
51,49,50,53,52,40,38,43
53,52,59,39,42,45,52,57
52,45,64,44,39,49,46,46
46,46,42,51,39,48,59,44
47,44,62,47,33,41,57,47
58,54,51,55,62,39,53,49
52,53,51,48,59,45,36,52
59,56,53,51,38,49,45,68
49,47,46,41,66,49,47,57
40,49,45,61,48,53,54,46
62,53,43,56,42,49,65,47
55,54,46,46,56,55,62,44
33,42,48,42,53,65,56,45
51,44,38,59,44,40,57,44
40,36,58,62,54,56,39,46
54,44,52,69,48,54,40,45
30,45,43,50,43,53,51,45
49,59,51,52,48,57,52,51
49,50,62,44,56,39,47,48
46,50,38,54,47,55,45,45
52,42,46,40,46,60,54,41
64,41,46,59,52,47,41,56
59,53,46,54,50,44,39,43
47,48,65,51,48,48,52,49
53,57,53,51,50,51,57,53
54,55,50,51,51,54,47,53
42,49,58,40,45,38,42,51
55,58,49,50,60,54,59,58
58,51,60,55,62,48,45,62
49,42,46,46,45,47,64,48
46,53,42,57,57,55,60,47
53,37,50,52,33,51,46,44
52,51,54,44,49,46,37,54
40,47,46,60,44,54,44,46
54,51,50,41,54,49,54,50
57,57,45,42,47,49,47,52
34,47,50,44,49,32,57,55
40,39,55,59,56,48,59,60
56,49,43,46,54,50,63,33
55,57,61,48,48,43,54,41
53,65,48,39,66,42,59,59
51,57,51,58,60,60,57,59
53,59,54,41,49,47,48,37
44,55,47,45,59,44,60,60
52,44,57,45,59,51,62,41
42,53,48,46,40,49,39,53
58,58,55,45,57,43,42,58
47,46,53,49,53,61,47,42
58,46,56,50,53,43,35,62
42,41,55,44,54,53,56,60
46,51,50,43,51,62,48,49
56,52,65,50,55,40,44,39
34,61,61,41,48,50,51,53
43,49,62,51,39,38,51,49
36,40,50,36,48,45,45,52
55,38,64,45,41,46,57,54
49,54,50,43,62,52,58,54
45,57,57,53,59,54,43,44
48,38,48,65,57,43,46,49
58,56,48,52,44,42,35,52
40,48,45,29,41,47,59,36
48,46,34,41,44,48,51,48
40,34,52,60,46,41,61,58
40,54,58,59,60,51,72,48
55,55,58,57,44,41,53,31
45,57,56,54,39,41,34,53
53,56,63,60,51,51,56,61
56,43,46,56,55,56,57,44
50,61,57,33,46,47,53,45
55,54,51,52,47,44,45,38
55,40,39,46,43,55,38,46
39,53,62,52,45,55,52,63
52,47,61,56,52,48,46,48
56,59,47,44,52,54,62,46
52,44,44,48,52,56,60,55
43,50,52,60,50,51,51,58
52,53,38,51,57,51,46,49
44,46,69,49,57,46,44,37
66,54,47,49,44,61,46,54
57,53,53,53,47,58,55,44
45,49,46,45,47,44,59,50
58,50,49,58,47,45,59,59
46,34,59,48,46,44,51,50
49,46,42,42,52,49,43,43
59,56,47,42,55,44,51,48
50,67,40,37,57,51,62,55
53,55,49,52,50,38,47,54
55,55,41,42,49,46,43,42
47,43,54,49,46,50,51,48
37,51,53,52,38,47,53,37
45,45,48,52,50,49,45,53
54,46,53,51,44,43,55,33
50,61,49,50,70,62,45,47
47,60,46,46,51,45,56,48
57,60,40,52,50,56,52,54
46,56,52,47,48,33,46,48
54,55,60,57,56,43,46,56
58,55,49,49,47,53,49,47
40,50,47,45,60,50,49,52
50,57,44,45,57,56,56,55
44,50,39,48,42,56,50,63
48,41,46,48,55,42,55,56
51,60,62,51,47,47,57,50
49,52,50,56,51,53,47,47
56,47,39,54,54,42,38,59
48,55,45,48,43,42,47,42
56,47,55,47,67,58,57,55
62,61,45,54,60,42,37,48
47,55,50,62,48,48,53,48
51,40,45,61,53,49,41,54
45,58,50,57,33,49,42,52
49,59,58,43,54,58,52,52
55,43,51,30,52,43,60,50
51,42,54,43,47,46,55,55
56,49,56,53,54,54,49,55
41,44,51,65,60,41,43,55
50,48,47,52,45,56,55,50
58,46,55,69,53,52,45,49
53,47,56,49,40,45,43,61
56,66,48,52,47,52,51,52
57,37,47,52,37,49,42,61
52,48,54,57,64,50,42,43
48,51,51,57,38,33,59,58
55,36,59,56,56,50,52,48
61,50,49,47,43,53,36,40
53,41,44,58,50,50,62,53
39,54,41,58,49,55,51,49
64,53,46,48,48,49,43,51
45,54,50,50,47,54,37,56
43,45,54,43,55,40,39,57
58,47,39,46,38,48,53,45
54,45,55,41,48,50,42,47
55,55,55,41,50,59,54,38
45,42,40,47,54,49,62,63
54,42,50,60,53,43,62,50
53,55,47,48,39,57,41,47
39,46,50,57,55,50,37,63
48,42,37,58,52,42,43,41
53,55,48,45,46,45,46,53
62,46,55,60,46,58,60,48
58,48,50,43,59,48,52,52
51,47,59,37,47,45,55,46
57,56,52,52,57,56,41,52
60,47,37,59,58,41,50,60
46,67,48,62,42,45,45,56
59,48,54,52,39,58,52,43
49,55,50,52,52,54,47,50
56,50,53,43,41,45,44,42
59,44,57,52,60,46,39,53
41,51,42,52,60,51,41,52
45,43,52,56,50,42,47,52
50,40,55,49,56,53,44,62
52,43,45,54,48,40,48,47
64,50,60,53,33,59,59,46
39,38,55,47,58,62,49,41
50,41,56,49,50,44,39,53
45,42,49,45,54,46,76,53
50,51,53,53,54,49,44,51
38,55,38,56,48,47,49,38
46,60,37,65,62,45,55,59
55,49,52,46,49,42,49,48
52,50,51,55,58,47,44,60
58,49,42,48,55,42,52,61
50,54,56,42,50,55,51,41
61,54,49,54,55,41,58,54
51,45,54,50,44,51,44,55
45,51,37,47,57,57,42,47
48,53,62,49,53,54,50,50
59,49,47,54,58,50,69,38
50,44,53,44,55,47,62,49
